"zcta","population","land_area_meter2","land_area_mile2","pop_density_mile2"
"37207",37560,49198647,18.995703804068,1977.28920114854
"37208",17407,11957253,4.61672119353819,3770.42478206477
"37209",37480,94136723,36.3463919484127,1031.18901191613
"37210",17583,23948363,9.24651464785814,1901.58137088691
"37211",78057,55367405,21.377474583394,3651.36675501579
"37212",20902,7183725,2.77365172887536,7535.91367740866
"37213",114,1875025,0.723951199821057,157.469177519394
"37214",30971,65058536,25.1192411812117,1232.95921945147
"37215",21803,40431374,15.6106407742371,1396.67553147353
"37216",18905,17529733,6.76826774997282,2793.18146065896
"37217",30979,37377070,14.4313674069923,2146.64342791177
"37218",15820,102103536,39.4223956444168,401.294739738642
"37219",1060,550508,0.212552327094887,4987.00726775293
"37220",5579,19278078,7.44330752834972,749.532379086981
"37221",39710,134198822,51.814454848054,766.388455045019
"37228",1095,3825133,1.47689210801196,741.42179652783
"37240",747,42119,0.0162622368156495,45934.6403860721
"37243",0,40241,0.0155371369619067,0
"37246",0,61642,0.0238001092568737,0
"37301",1327,139747483,53.9568048371743,24.5937468685274
"37302",4461,42486173,16.404003103508,271.945815411729
"37303",24545,386438175,149.204613510705,164.505637074278
"37305",1000,51391706,19.842448617779,50.3970058969432
"37306",2662,307776195,118.833053237482,22.401174820276
"37307",4993,134005380,51.7397664743013,96.5021750239245
"37308",3075,94949292,36.6601265932774,83.878597423171
"37309",2520,98342421,37.9702210243904,66.3677990807919
"37310",4686,109246748,42.1804052165431,111.094238567489
"37311",28075,139648444,53.9185656654944,520.692634410466
"37312",33879,154905301,59.8092710857679,566.450641931695
"37313",1343,88119939,34.023298658529,39.4729509762962
"37315",1512,297862,0.115005161147771,13147.2360449738
"37317",2486,195085823,75.3230573613303,33.004502035472
"37318",1585,30981476,11.9620147584311,132.502762453361
"37321",18983,292572073,112.962708914539,168.046607437162
"37322",7758,343391244,132.584100532977,58.5138034561722
"37323",30888,309435466,119.473701352189,258.533883611317
"37324",5785,186577681,72.0380453699447,80.3047885362751
"37325",1727,71831399,27.734258205024,62.2695580041567
"37326",455,5059872,1.9536275011485,232.900079330637
"37327",11546,523661332,202.186770630415,57.1056155850345
"37328",1133,77855234,30.0600739012275,37.6911914362836
"37329",5714,150000831,57.9156446322612,98.6607338359328
"37330",7100,93240421,36.0003278115068,197.220426357635
"37331",7493,107604078,41.5461667837702,180.353582052415
"37332",2542,168745803,65.153118783279,39.0157838561119
"37333",587,29604904,11.430517337842,51.3537561468605
"37334",22350,659159250,254.502809248222,87.8182840732478
"37335",3123,121055697,46.7398659155608,66.8166230010574
"37336",5031,112435520,43.4115969688428,115.890691688003
"37337",1826,162966544,62.9217344086032,29.0201790710705
"37338",3540,195021395,75.2981815714598,47.0130875158048
"37339",2279,90883391,35.0902734407575,64.9467723256022
"37340",650,32178884,12.4243365718871,52.3166767287014
"37341",11373,81298988,31.3897147541167,362.316130907448
"37342",3655,199740818,77.1203609788347,47.3934503626493
"37343",41945,108928293,42.0574490536444,997.326298760987
"37345",2462,148745393,57.430917310545,42.8688956278946
"37347",7674,125834446,48.5849512195934,157.950143148548
"37348",901,93213867,35.9900752547888,25.0346795226585
"37350",1983,3755577,1.45003638627238,1367.55188957549
"37351",321,1185513,0.457729128280136,701.288120347771
"37352",3131,128409524,49.5791943938085,63.151490020802
"37353",5282,95298017,36.7947700685151,143.553010119766
"37354",17063,298726299,115.338868857297,147.937986292471
"37355",25867,562931997,217.349259154312,119.011217708523
"37356",2719,62590561,24.1663507064829,112.5118158312
"37357",6106,363927352,140.513136159838,43.4550118720163
"37359",633,93640111,36.1546489832546,17.508121854348
"37360",1425,72292897,27.912443578987,51.0524990750995
"37361",1254,47586383,18.3732051935277,68.2515645360419
"37362",3299,196557666,75.8913391206659,43.4700459660442
"37363",39165,190364752,73.5002416575982,532.855390904028
"37365",1229,117259401,45.2741078354947,27.1457585528934
"37366",744,116023360,44.7968697373477,16.608303311419
"37367",11846,801788581,309.572301818788,38.2656973198274
"37369",1013,286559278,110.641155786166,9.15572503560795
"37370",4757,163495419,63.1259341877023,75.3573006279046
"37373",2636,107269507,41.4169881984844,63.645381150541
"37374",2081,209089709,80.7299879739127,25.7772861389805
"37375",4160,169938169,65.6134938696517,63.4015924874278
"37376",315,216840909,83.722743025207,3.76241853309991
"37377",15860,193252672,74.6152738032961,212.557016701578
"37379",26914,273654240,105.658492758294,254.726329113638
"37380",6620,339006913,130.891300870113,50.5763175703268
"37381",9510,360488659,139.185449369973,68.3261076717953
"37385",8430,636777012,245.860978843412,34.2876695588569
"37387",3002,94629799,36.5367696563382,82.1638045244985
"37388",25199,239903720,92.6273441343635,272.047096194908
"37391",1330,66492189,25.6727776991126,51.8058472514244
"37394",71,301124,0.116264626388937,610.675853913517
"37396",132,10109620,3.90334610404392,33.8171395724417
"37397",10073,422532032,163.140529608528,61.7443134711601
"37398",13999,272073938,105.048334744945,133.262464692937
"37402",4183,3922642,1.51454054338927,2761.89370978421
"37403",7332,4434303,1.71209395993126,4282.47524469648
"37404",11857,12762861,4.92776818127725,2406.16026643663
"37405",16055,143810926,55.5257089505885,289.145340121404
"37406",14658,31750397,12.2588968162797,1195.70302447887
"37407",10690,9064036,3.49964386470647,3054.59652846608
"37408",1586,4963825,1.91654354712698,827.531418410772
"37409",2464,11331851,4.37525213138142,563.167544637486
"37410",3702,7633838,2.94744132976338,1256.00464464451
"37411",16804,22457046,8.67071393508709,1938.01803701545
"37412",21185,22627071,8.73636095459327,2424.92270066539
"37415",24308,47094228,18.1831830856903,1336.83964383166
"37416",15518,29441061,11.3672572018799,1365.1490174282
"37419",6429,115662008,44.6573509501541,143.962860832833
"37421",49388,78697574,30.3853031934542,1625.39105453585
"37601",35780,119609994,46.1816768666495,774.766150291932
"37604",35256,87513587,33.7891848424925,1043.41078852139
"37614",1933,817842,0.315770561546674,6121.5332757176
"37615",21883,94211383,36.3752183355695,601.590890757671
"37616",4834,116083752,44.8201872189064,107.853186252664
"37617",13615,152994300,59.0714294746912,230.483672412791
"37618",13460,178553148,68.9397558573495,195.242931057828
"37620",38262,329901258,127.37558781967,300.387230041041
"37640",3624,273601306,105.638054826633,34.3058191098604
"37641",9560,236749363,91.40944008785,104.584384181899
"37642",14724,151208899,58.3820822947273,252.200665362869
"37643",33992,333094190,128.608385756949,264.306248771677
"37645",5140,15527536,5.9952151664456,857.350379810866
"37650",11871,256506528,99.0377241410294,119.863416722861
"37656",4293,79970355,30.876726684906,139.036758779829
"37657",906,96045606,37.0834157951177,24.4314063463183
"37658",4074,145902029,56.3330883326231,72.3198411552505
"37659",27803,333624517,128.813146156382,215.839771247
"37660",39510,171512603,66.2213862355343,596.635048675544
"37663",14568,68753735,26.5459654913556,548.783957575169
"37664",26684,84518587,32.6328088776579,817.704663427526
"37665",5801,8049106,3.10777720093699,1866.60742547793
"37680",593,69376354,26.7863600312051,22.1381329642839
"37681",5625,173916892,67.1496874081942,83.7680742399642
"37682",681,448063,0.172998091463006,3936.45961201616
"37683",13038,351949143,135.888323809465,95.9464333247727
"37686",8220,76465939,29.5236641028753,278.420726213297
"37687",4863,218357876,84.3084472583446,57.6810528261588
"37688",893,140237309,54.1459277130846,16.4924683668169
"37690",3788,59865134,23.114057458833,163.882953338961
"37691",812,40409400,15.6021565654053,52.0440874052277
"37692",4988,136171583,52.5761421284424,94.8719285605707
"37694",1690,33701577,13.0122516259846,129.877599094778
"37701",7479,27411655,10.5836991647209,706.652738669108
"37705",4151,112708427,43.5169669506242,95.3880817270622
"37708",6035,109472637,42.2676214470341,142.780686336053
"37709",3864,113417609,43.7907836516236,88.2377449725483
"37710",981,211712029,81.7424713863018,12.0011052193902
"37711",5169,142108448,54.8683785199175,94.20726727187
"37713",1580,84425600,32.5969063962415,48.4708573505055
"37714",4797,204846500,79.091675819866,60.6511361691884
"37715",652,69373046,26.7850828052647,24.3419072003708
"37716",25963,218263537,84.2720227668099,308.085639190631
"37719",183,1722867,0.665202667581555,275.104128288186
"37721",12798,127636049,49.2805540267299,259.69675570324
"37722",5687,236995869,91.5046165865437,62.149869724019
"37723",892,142123648,54.8742472727274,16.2553482613934
"37724",2343,58817977,22.7097478808002,103.17155488903
"37725",17576,247362135,95.5070542651689,184.028291263192
"37726",1774,252966464,97.670897789251,18.1630356652177
"37727",2385,291561214,112.572414072657,21.1863627483431
"37729",1585,129450005,49.9809263538309,31.712097306466
"37730",15,633943,0.244766760692876,61.2828308776019
"37731",733,124410605,48.0352031360721,15.2596419322635
"37732",160,1813439,0.700172712285062,228.515046634464
"37733",75,11539460,4.45541041441426,16.833466061254
"37737",5523,68261328,26.3558460857742,209.555025553936
"37738",5597,543894525,209.998850121921,26.6525268912211
"37742",6083,128901196,49.7690300143034,122.224604302149
"37743",25782,571095522,220.501213778127,116.924526437947
"37745",17144,301633165,116.461216094491,147.207805095305
"37748",17383,264728643,102.212300490314,170.067593788747
"37752",6430,133599267,51.5829653683891,124.653554794281
"37753",985,77763809,30.0247745113828,32.8062413799835
"37754",5386,98065939,37.8634707273922,142.247921189737
"37755",4147,114747650,44.3043153526736,93.6026201282839
"37756",2946,255496599,98.6477883741548,29.8638220740064
"37757",9461,72945284,28.164331607892,335.921339505493
"37760",13023,103600690,40.0004500354872,325.571337033618
"37762",2970,35444212,13.6850867610362,217.024564904923
"37763",15343,235892908,91.0787609636556,168.458593833117
"37764",10083,89802957,34.6731155411948,290.801672783644
"37765",486,49930731,19.2783630167024,25.2096093210268
"37766",18075,396677329,153.157972971754,118.015403633825
"37769",5617,74689195,28.837659409298,194.780024282725
"37770",2478,308212666,119.001575632723,20.8232536991602
"37771",16767,125703242,48.534293071984,345.46706954466
"37772",12276,101180104,39.0658565559496,314.238598158432
"37774",17920,226459544,87.4365187609389,204.948690249154
"37777",11766,85586267,33.0450424302905,356.059461107388
"37779",3204,98953950,38.2063336913017,83.8604412003407
"37801",25638,180352340,69.6344277721819,368.179948054978
"37803",32836,252626129,97.5394937111234,336.643125268297
"37804",25153,90154366,34.8087953146261,722.604725979446
"37806",2828,40385875,15.5930735121256,181.362577287978
"37807",10269,205376540,79.2963254079798,129.501587206796
"37809",2286,85643534,33.0671533426037,69.1320470291199
"37810",1544,86751629,33.4949912139738,46.0964443948222
"37811",3695,97168642,37.5170224188386,98.4886262760718
"37813",17303,150972341,58.2907467403068,296.839566614015
"37814",34037,115583639,44.6270925100913,762.698129892808
"37818",5681,118358458,45.6984561155559,124.314921835317
"37819",692,56658985,21.8761564093243,31.6326134743235
"37820",7643,169022280,65.2598671497664,117.116389196133
"37821",21901,325468026,125.66390737515,174.282341345777
"37825",8385,224526609,86.6902083851167,96.7237264299802
"37826",5304,142332818,54.9550082612297,96.5153162162643
"37828",1405,8389949,3.23937741896107,433.725317641626
"37829",2020,144945541,55.9637862512032,36.0947701238955
"37830",29455,219603683,84.7894560301719,347.389892317726
"37840",10867,220777543,85.2426859099986,127.483078272236
"37841",9183,448780336,173.275056441006,52.9966643128839
"37843",3622,134532447,51.9432681806977,69.7299212556276
"37845",418,2644101,1.02089310350425,409.445414573965
"37846",4956,191920598,74.1009571565578,66.8817271756577
"37847",2498,342240901,132.139950617613,18.9041995878197
"37848",185,17501674,6.75743410950628,27.3772554792276
"37849",27222,102079149,39.4129797710764,690.686168823428
"37851",45,867360,0.334889568233379,134.372653759821
"37852",2434,210693950,81.349388886835,29.9203231063719
"37853",3959,40223990,15.5305693641899,254.916603967436
"37854",12583,355494565,137.257218896609,91.6745953411624
"37857",20015,613265511,236.783137556739,84.5288233213142
"37860",3941,65957976,25.4665169066911,154.752218940649
"37861",9101,258887995,99.957213690227,91.0489564885683
"37862",23084,217607265,84.0186347310189,274.748573026712
"37863",6708,47598297,18.3778052146446,365.005501018948
"37865",21427,182976684,70.6476926553398,303.29369855762
"37866",1705,136637044,52.7558576252597,32.318686052099
"37869",4784,350041991,135.151968305597,35.3971907326035
"37870",4846,216007143,83.4008241728877,58.1049413846843
"37871",9393,102913990,39.7353136832161,236.389224831199
"37872",1539,247547682,95.57869436238,16.101914869908
"37873",4559,159617061,61.6284917923019,73.9755244273148
"37874",15075,263288912,101.656417243493,148.293638599239
"37876",32396,486545065,187.856099824677,172.451147608381
"37877",9363,66746607,25.7710090380846,363.315227050803
"37878",408,97866537,37.7864811847746,10.7975124226279
"37879",10882,451576153,174.354527419596,62.4130624025136
"37880",3120,183912455,71.0089958583412,43.9380949172161
"37881",1998,184652018,71.2945427290193,28.0245853822798
"37882",2702,414127259,159.895428611168,16.8985444016082
"37885",5454,435907049,168.30465254277,32.4055212829843
"37886",4494,113641559,43.8772512300292,102.422095140827
"37887",7753,238190759,91.9659661947645,84.3029255363966
"37888",3189,141291760,54.5530535202618,58.4568561100903
"37890",6715,87956575,33.9602234655009,197.73132549677
"37891",2998,83304554,32.1640681158161,93.2096023800481
"37892",1930,195363090,75.4301107485229,25.5865990497408
"37902",2241,1206281,0.465747697908745,4811.61798557957
"37909",15615,18113947,6.99383403642354,2232.68094705677
"37912",22908,28065567,10.8361759994178,2114.02989405404
"37914",20275,103054448,39.7895448202007,509.555967317993
"37915",6163,4855364,1.8746665209093,3287.51803654692
"37916",13014,3813014,1.47221293595258,8839.75387132393
"37917",24372,25491050,9.84214942851352,2476.28835317134
"37918",44476,90803996,35.05961885988,1268.58195971136
"37919",27846,49383670,19.067141583748,1460.41816901043
"37920",39948,187824150,72.5193097414009,550.860179756977
"37921",27991,39658118,15.3120849635312,1828.03322125407
"37922",35336,70562598,27.2443714001632,1297.00184603226
"37923",29454,28986158,11.1916181716525,2631.79100182355
"37924",11589,71502210,27.6071576215556,419.782440440422
"37931",28338,74237043,28.6630825461087,988.65849318245
"37932",17275,74655949,28.8248230569351,599.309836729206
"37934",25768,45236055,17.465738479445,1475.34557615905
"37938",17111,83765158,32.3419083144494,529.06587433356
"38001",4836,175601321,67.8000490810057,71.3273819938106
"38002",40644,301551846,116.42981865306,349.085831019901
"38004",10426,68348469,26.3894914139717,395.081505605676
"38006",5081,261513994,100.971117572457,50.3213208109126
"38007",29,5192255,2.00474086320283,14.4657100238226
"38008",9185,383968618,148.251112222361,61.9556903304944
"38011",9965,152626627,58.9294701357534,169.100451387804
"38012",13841,699427655,270.050527339784,51.2533714943831
"38015",2386,112398355,43.3972474821206,54.9804454990612
"38016",46285,49474281,19.1021266864357,2423.02863758445
"38017",53579,219620163,84.7958189937447,631.858983565598
"38018",37280,47814109,18.461130693684,2019.37793619296
"38019",15824,357385815,137.987434603953,114.677108429601
"38021",23,1363882,0.526597784197194,43.6765985163873
"38023",7206,170838931,65.9612800221847,109.245909078423
"38024",27117,366422224,141.476411624325,191.671528056608
"38028",7255,149757942,57.821864665075,125.471567581287
"38029",0,135610,0.0523593137199416,0
"38030",714,334563525,129.175699172071,5.52735541263766
"38034",2820,260514135,100.585069854319,28.0359699912154
"38036",553,1635563,0.631494404732165,875.700553886211
"38037",1610,128442240,49.5918261120274,32.4650275302028
"38039",1864,169689443,65.517460224166,28.4504312838498
"38040",4869,281890291,108.838449827259,44.7360285609335
"38041",4675,260331415,100.51452126791,46.5106925947476
"38042",804,127940917,49.3982642196004,16.2758755333145
"38044",811,107771432,41.6107825244109,19.4901405548965
"38046",42,10583083,4.08615119033391,10.2786211384821
"38047",119,2496588,0.963938015791178,123.451921234093
"38049",4150,289032786,111.596182564138,37.1876519845547
"38050",513,5111821,1.97368512218263,259.919879941483
"38052",3923,325208549,125.563722745358,31.2431004292203
"38053",26573,456725822,176.342825736275,150.68943059663
"38054",264,932360,0.359986208538639,733.361428127222
"38057",4049,271531852,104.839034170229,38.6211112306277
"38058",9701,68483870,26.4417700323405,366.881641740884
"38059",7668,332298640,128.301222184721,59.7656037053183
"38060",9650,114244542,44.1100642678936,218.770934936587
"38061",732,164787350,63.6247515354902,11.5049565198174
"38063",17045,790173511,305.087698220166,55.8691815482494
"38066",2687,158690835,61.2708739344038,43.8544422081638
"38067",1236,167154009,64.5385236839241,19.1513522381342
"38068",10085,700290758,270.383773271128,37.2988359397116
"38069",2351,340678666,131.536768311962,17.8733294893196
"38070",279,2704699,1.04429012210761,267.16713496908
"38075",6653,345672745,133.464992993794,49.8482774453775
"38076",1016,61760878,23.8460083092769,42.606711648454
"38077",106,82632,0.0319043935646797,3322.42641707345
"38079",5161,274202344,105.870116895799,48.748411273406
"38080",2839,364760319,140.834746516533,20.1583776036884
"38103",14038,6783350,2.61906607714893,5359.9258615428
"38104",23594,13204722,5.09837166715298,4627.75206288076
"38105",6496,4410297,1.70282519151329,3814.83667987495
"38106",24882,67145444,25.9250008646912,959.768531151267
"38107",16702,13986044,5.40004177786968,3092.93903399928
"38108",17645,18141061,7.00430281035026,2519.16578676838
"38109",44059,174337720,67.3121700073693,654.547312843673
"38111",44009,25638529,9.8990913887532,4445.76156252084
"38112",16864,11646516,4.49674496709918,3750.26827702858
"38114",26496,19544973,7.5463562639539,3511.09847895221
"38115",41417,22219448,8.57897683442172,4827.73188450878
"38116",40446,49234668,19.0096115899209,2127.66051577008
"38117",26256,24204141,9.34527108576581,2809.54931740735
"38118",38973,80820487,31.204964485152,1248.93588706195
"38119",23491,22888179,8.83717531700598,2658.20232793104
"38120",14928,24990171,9.64875896544494,1547.14197478262
"38122",25520,19532322,7.54147168554618,3383.95489157787
"38125",37018,49423167,19.082391460704,1939.90360570008
"38126",5867,4705427,1.81677552156392,3229.3477814747
"38127",44943,97342520,37.5841570899616,1195.79640677917
"38128",45305,61209094,23.6329633158277,1917.02578278272
"38131",0,480154,0.185388495832792,0
"38132",0,1773590,0.684786927369304,0
"38133",21308,32793110,12.66149055632,1682.89822633593
"38134",44098,48185637,18.6045784564429,2370.27676296145
"38135",29598,33126022,12.7900285981247,2314.14650662624
"38138",24836,30714735,11.8590254825593,2094.2698906015
"38139",16020,22994692,8.87830021621881,1804.39944694986
"38141",22210,20224176,7.80859800834241,2844.30059996323
"38152",1038,133282,0.0514604678948548,20170.8232058998
"38201",10910,366180004,141.382889959483,77.1663388909828
"38220",1791,101130336,39.0466410237232,45.8682220299528
"38221",3232,280883644,108.449781247669,29.8018120720688
"38222",3011,182626771,70.5125904907377,42.7015938436628
"38224",1042,145125160,56.0331375348184,18.5961387465143
"38225",6081,285758825,110.332099155054,55.1154201412784
"38226",217,61464583,23.7316081702116,9.14392309377428
"38229",2796,155549908,60.0581552398795,46.5548764998265
"38230",3516,222579098,85.9382701842315,40.9130878764783
"38231",1555,137099958,52.9345897198792,29.3758770631603
"38232",1720,132378172,51.1114979531037,33.6519192135232
"38233",2485,246524892,95.1837929356444,26.1073857571547
"38235",332,19686982,7.60118624538636,43.6773931439335
"38236",688,94634493,36.5385820198704,18.8294115963737
"38237",15933,337034281,130.129663396903,122.439416072287
"38240",2481,225106745,86.9142001469649,28.545392994526
"38241",901,170539326,65.8456018849746,13.6835259183135
"38242",20397,477745011,184.458379979987,110.577789971987
"38251",2451,231194532,89.2647078484115,27.4576600212736
"38253",915,138094348,53.3185258453123,17.1610145909622
"38254",84,1752802,0.676760635697523,124.120694332972
"38255",2297,121772929,47.0167907389365,48.8548870286411
"38256",2733,151940470,58.6645434369544,46.5869133190664
"38257",4434,141522944,54.6423141616823,81.145904378796
"38258",1347,70641561,27.2748591849082,49.3861394798815
"38259",718,72297074,27.9140563277032,25.7218080944912
"38260",3612,170239911,65.7299971071746,54.9520790957975
"38261",16262,482839809,186.425492485124,87.230559422004
"38301",33307,427529039,165.069884797479,201.775145362606
"38305",52743,335051001,129.363914707909,407.71029633023
"38310",5791,295398445,114.053977244583,50.7742048098988
"38311",660,151279235,58.4092391761505,11.2995822118068
"38313",2851,188232929,72.6771401956677,39.2282909361085
"38315",3541,288802081,111.507106865651,31.7558234585563
"38316",3221,165140939,63.7612730116271,50.5165572747056
"38317",2680,93491132,36.0971278697771,74.2441340393697
"38318",373,107055276,41.3342731469577,9.02398836611581
"38320",10337,382277635,147.598220036003,70.0347199138211
"38321",2046,246871642,95.317673859119,21.4650643177048
"38326",2534,137892684,53.240662939612,47.5951999860366
"38327",392,7964482,3.07510369187249,127.475376207982
"38328",585,64701531,24.9814007801012,23.417421831124
"38329",3588,280566788,108.327442462122,33.1218010732099
"38330",4269,180354109,69.6351107869003,61.3052805080491
"38332",1289,139327003,53.7944566015504,23.96157673917
"38333",376,63973984,24.7004933129602,15.2223680408324
"38334",1955,122516550,47.303904412174,41.3285123985847
"38337",1314,70042377,27.0435129491441,48.5883621137168
"38339",633,47865405,18.4809361900086,34.2515115842574
"38340",13131,460546858,177.818135983743,73.8451110588657
"38341",2407,356368555,137.594668322154,17.4934103868359
"38342",1530,89291504,34.4756424339018,44.37915850106
"38343",15126,358836398,138.547507831398,109.175547339381
"38344",8065,414405006,160.002667327397,50.4054097016859
"38345",2252,129542506,50.0166411895983,45.0250146039062
"38347",335,10504314,4.05573830940768,82.5990176000594
"38348",1302,131837035,50.9025637893365,25.5782794239679
"38351",17552,545474917,210.609042884464,83.3392515326548
"38352",692,49452435,19.0936918986802,36.2423361428511
"38355",6219,97170443,37.5177177888261,165.761681854012
"38356",2630,186826750,72.1342114484707,36.4598149364778
"38357",2497,159500606,61.5835282654289,40.5465563654907
"38358",11524,213759660,82.5330661353002,139.628884998749
"38359",289,15114015,5.83555381574297,49.524005625712
"38361",1083,105127988,40.5901430900248,26.6813545741393
"38362",1308,21582844,8.33318265588496,156.962838091192
"38363",5872,236803549,91.4303614194128,64.2237426259723
"38365",39,949238,0.366502840770518,106.411180655539
"38366",1803,119291116,46.0585573825378,39.1458200704213
"38367",3230,202224337,78.0792530255158,41.3682236297068
"38368",1922,139768092,53.9647620165597,35.6158338919425
"38369",1742,100452055,38.7847552655249,44.9145543931905
"38370",803,50505370,19.5002323749851,41.1789964631441
"38371",1194,110527703,42.6749847070388,27.9789203955605
"38372",17365,824034990,318.161688353506,54.5791672462648
"38374",2226,114153438,44.0748888168417,50.5049487305663
"38375",8870,296551829,114.499301296612,77.467721632835
"38376",274,10687180,4.1263432667317,66.4026190474996
"38379",1503,76040269,29.3593119970485,51.1932977227496
"38380",540,105869355,40.8763864889969,13.2105610691727
"38381",1217,143235440,55.3035125637776,22.0058354990837
"38382",9778,450162518,173.808719894704,56.25724650595
"38387",198,90392941,34.9009096371003,5.67320456855721
"38388",2197,194356774,75.0415699687471,29.277106021569
"38390",842,69777124,26.9410981932842,31.2533659154953
"38391",1222,159432272,61.557144360527,19.8514731749577
"38392",659,87672866,33.850682808203,19.4678495477883
"38401",57246,778919848,300.742634644357,190.348801285512
"38425",3664,275459850,106.355642676779,34.4504523482134
"38449",2513,147752665,57.0476228868995,44.0509152323872
"38450",3022,290392341,112.121109684295,26.9529975979473
"38451",3952,209649029,80.9459426332287,48.8227065055844
"38452",1300,137555464,53.1104615697083,24.4772868014662
"38453",394,40479761,15.6293230993825,25.2090252082361
"38454",1350,158333742,61.1329995563034,22.0829995223227
"38455",104,1386255,0.535236047790264,194.306793104401
"38456",5837,187953665,72.5693157624645,80.4334440620302
"38457",842,70437927,27.1962356579555,30.9601670830388
"38459",424,54443341,21.0206914783627,20.1706019250812
"38460",1379,86398509,33.3586508197493,41.3386023149231
"38461",1192,181336479,70.0144059643876,17.0250676783047
"38462",10022,513490932,198.259957237174,50.5497940162011
"38463",2549,293054515,113.148980812111,22.5278211231326
"38464",21689,723520987,279.353014831464,77.6401142943997
"38468",5080,255230318,98.5449767052759,51.5500654609016
"38469",4024,175330689,67.695557481635,59.4426008101294
"38471",423,187122323,72.2483328217775,5.85480638070166
"38472",2994,257558089,99.4437341129684,30.1074776274874
"38473",1202,65719417,25.3744087618514,47.3705618633811
"38474",8618,280879254,108.448086259193,79.4665936234486
"38475",680,162706258,62.8212374221648,10.8243649425486
"38476",954,108010963,41.7032659605487,22.8759061916754
"38477",2811,243535447,94.0295617683004,29.8948537793532
"38478",17305,676428850,261.170639085387,66.25936231041
"38481",1003,30370142,11.7259773814407,85.5365797982433
"38482",1658,111240595,42.9502338470465,38.6028165970979
"38483",5638,252714419,97.5735826707011,57.7820332684468
"38485",6358,701464518,270.836964540739,23.4753775607452
"38486",810,185115528,71.4735049405253,11.3328708403767
"38487",1529,126279393,48.7567462167303,31.3597628767799
"38488",2807,152421172,58.85014351677,47.697419789641
"38501",37893,230868380,89.1387798571986,425.10117437893
"38504",848,123257701,47.5900644130799,17.8188453925885
"38505",2044,344150,0.132877057862384,15382.6404112356
"38506",28637,420732664,162.445789739715,176.286501767049
"38541",1618,132124222,51.0134473099419,31.7171272541049
"38542",20,8002523,3.0897914040856,6.47292887589569
"38543",611,122670291,47.3632641441305,12.9002933189038
"38544",6604,214723862,82.9053466087712,79.6571062076871
"38545",1596,63929990,24.6835071345972,64.6585589032035
"38547",1906,84902726,32.7811257747382,58.1432136619543
"38548",716,69677574,26.9026617234013,26.6144669015106
"38549",3808,190586363,73.5858061430549,51.7491103188709
"38551",4031,240393031,92.8162681676621,43.4298865875372
"38552",246,16409026,6.33556035817918,38.8284518010179
"38553",2334,124094916,47.913314931744,48.7129726533209
"38554",1024,83480285,32.2319182342389,31.7697504864057
"38555",19464,251148208,96.9688652228682,200.724221689766
"38556",12366,825018313,318.541351486351,38.8207055137389
"38558",8182,58184182,22.4650382632268,364.210374544218
"38559",1282,50511240,19.5024987946557,65.7351662214334
"38560",1120,88025100,33.986681115915,32.9540856366683
"38562",6807,355005317,137.068319187747,49.6613662466835
"38563",3108,82094175,31.6967381712616,98.0542535073189
"38564",371,73737227,28.4701025096346,13.0312140560242
"38565",1409,27702100,10.6958406061588,131.733451524014
"38567",531,56431258,21.7882305230659,24.3709556605738
"38568",2330,190567315,73.578451669139,31.6668800055393
"38569",185,40523818,15.6463336021814,11.8238562914322
"38570",9256,276723883,106.843688546548,86.631228535015
"38571",14034,585705459,226.142141989996,62.0583137512724
"38572",11295,400663537,154.697056484953,73.0136710849353
"38573",2142,169306415,65.3695722865838,32.7675388575185
"38574",8040,446941809,172.565197197767,46.591086328872
"38575",1152,107130343,41.3632566776931,27.8508050992336
"38577",1034,195192275,75.3641587083115,13.7200496591753
"38578",164,1115527,0.430707382612384,380.768955027623
"38579",775,42520563,16.4172811567402,47.206354852601
"38580",1360,90469678,34.9305379584404,38.9344132523266
"38581",3915,257375829,99.3733631335525,39.396875345141
"38582",1476,119567418,46.1652381811474,31.972108412142
"38583",24103,927732013,358.199332768232,67.2893492395071
"38585",3674,429047821,165.656289806035,22.1784515655992
"38587",1452,78876720,30.4544718507484,47.6777271697889
"38588",899,238400821,92.0470715863922,9.76674199956735
"38589",293,79509961,30.698967567726,9.54429491329319
"38601",2461,248891678,96.0976141190524,25.6093767005614
"38603",2986,336853947,130.060036050244,22.9586281126853
"38606",15109,684721949,264.372622510293,57.1503957427049
"38610",3517,246812310,95.2947656458483,36.9065391594593
"38611",15051,484423063,187.036790272045,80.4707992374564
"38614",18889,642278556,247.985136857128,76.1698875964593
"38617",676,144910118,55.9501093544411,12.0821926498405
"38618",12264,494481802,190.92049111216,64.236164115015
"38619",5682,355944233,137.430836682037,41.3444328593153
"38620",3296,146497790,56.5631129406985,58.271191747448
"38621",1790,165251769,63.8040647138583,28.0546389642666
"38622",638,3103853,1.19840434309846,532.374572634191
"38623",260,29314883,11.3185396037194,22.9711613956417
"38625",1106,94885678,36.6355650905639,30.1892436288603
"38626",1010,417521024,161.205768603254,6.2652844792777
"38627",981,115570797,44.6221341861713,21.9846051268435
"38629",2201,130998097,50.5786480166532,43.5163865842225
"38630",187,7960643,3.07362144568584,60.8402834586134
"38631",1044,11893692,4.59218015423907,227.342997211526
"38632",26843,439711782,169.773668166747,158.110502587689
"38633",2006,259318893,100.123584338139,20.0352395817684
"38635",15608,881456782,340.332366192082,45.8610509915208
"38637",26999,41722271,16.1090588923931,1676.01348907783
